interface_layers,boundary_layers,reset,trial,full_path,reduced_path,failed,failure_reason,n_full_frames,n_reduced_frames,full_final_epoch,reduced_final_epoch,relative_displacement_error,relative_reduced_vs_lammps_error,relative_full_vs_lammps_error,relative_reduced_vs_full_error,relative_detF_error,relative_true_energy_error,relative_reduced_loss_true_error,mean_absolute_position_error,max_absolute_position_error,max_full_displacement,max_reduced_displacement,min_full_detF,min_reduced_detF,full_true_energy,reduced_true_energy,reduced_loss_energy,initial_rep_atoms,final_rep_atoms,rep_atoms_spawned,rep_count_change_events,relative_q_error,energy_outlier,energy_outlier_method,energy_outlier_score,energy_outlier_upper_limit,excluded_from_statistics,exclusion_reason
3,3,False,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL3-BL3-TRIAL9.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL3-BL3-TRIAL9.json,False,,150,150,14900,14900,151118.27133875398,151118.27133875398,0.21412677803444072,165602.96682188901,1898.0154760363207,94.55818079788916,0.0007188193101305088,23341.94046888838,80418.00372896163,0.5123518805727276,80418.20998667109,0.9885392184747136,-501.39886927437175,-4193.101699258427,-400685.1702816731,-400973.1905193545,16,44,28,7,154140.76644389227,True,absolute_threshold,2.747856519094906,115.27447040605179,True,final_energy_outlier
3,3,False,10,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL3-BL3-TRIAL10.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL3-BL3-TRIAL10.json,False,,150,150,14900,14900,859.078340874534,859.078340874534,0.21482186210466472,943.100335884347,17.140218948588473,0.5929622594822874,0.00027765783573924696,103.80803605768918,576.1102614981028,0.5111311105006752,576.3309441940396,0.9885378109185463,0.9405600518564728,-4193.100606997957,-6679.451017160016,-6681.305619073367,16,24,8,2,1397.005428478884,True,absolute_threshold,-0.6637257619153849,115.27447040605179,True,final_energy_outlier
0,1,True,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL1-RESET-TRIAL2.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL1-RESET-TRIAL2.json,False,,150,150,14900,14900,27.355789010494508,27.355789010494508,0.21225773167323678,29.851554159354034,0.33739210815746234,3.689204882989892e+20,1.0,5.224016372835837,14.376973893409332,0.510724216569159,14.573140071744112,0.988645795943561,-0.46371045839971364,-4193.105557149,1.546922549632614e+24,1031060.6413897654,16,72,56,14,28.95129949110623,True,absolute_threshold,54513230106370.836,28251028.1356678,True,final_energy_outlier
0,1,True,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL1-RESET-TRIAL3.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL1-RESET-TRIAL3.json,False,,150,150,14900,14900,2.3729971932308915,2.3729971932308915,0.20982838184484473,2.555439250821739,0.09553496797799338,2.6694560632769684e+18,0.999999999937045,0.4408867417706587,1.6806055005473035,0.5128212251158714,1.7894410160768703,0.9887064053354676,-0.05787289399503207,-4193.106642571611,1.1193313950979718e+22,704675560787.9999,16,72,56,14,8.194476210048938,True,absolute_threshold,394449962123.2229,28251028.1356678,True,final_energy_outlier
0,1,True,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL1-RESET-TRIAL4.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL1-RESET-TRIAL4.json,False,,150,150,14900,14900,5.625309097379406,5.625309097379406,0.20874579337828406,6.014491676692956,0.2094811525833814,1504079480491.07,1.0000000000001563,1.0378295909490425,3.324667297560543,0.5160756434417689,3.56234360591186,0.9887754393424446,-0.5783083104138778,-4193.110369614683,6306771266367578.0,-985.617873146104,16,72,56,14,17.40515957200262,True,absolute_threshold,222248.3830140198,28251028.1356678,True,final_energy_outlier
0,1,True,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL1-RESET-TRIAL5.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL1-RESET-TRIAL5.json,False,,150,150,14900,14900,3.5561762379171613,3.5561762379171613,0.2127582615860895,3.9793100073393104,0.09919168816480717,27943442878.570248,0.9999908885149351,0.7745827724717496,1.575953393675519,0.5111617903702922,1.643726560813856,0.9886325512906322,0.0660128910574611,-4193.1027611152995,117169727485007.45,1067590222.0246143,16,72,56,14,8.292086020206716,True,absolute_threshold,4128.365181174099,28251028.1356678,True,final_energy_outlier
0,1,True,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL1-RESET-TRIAL6.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL1-RESET-TRIAL6.json,False,,150,150,14900,14900,7.064666070794273,7.064666070794273,0.20904651892151452,7.70960842250152,0.13523034549700255,8201808.443323287,0.9999800902883074,1.2408435538125853,4.362297549738373,0.5136208527249596,4.510528543718512,0.9887239295898842,0.028339278776685958,-4193.107318572044,34391058816.117546,684716.065832275,16,72,56,14,11.2967375770252,True,absolute_threshold,0.5374436736183672,28251028.1356678,True,final_energy_outlier
0,1,True,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL1-RESET-TRIAL8.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL1-RESET-TRIAL8.json,False,,150,150,14900,14900,4.411286965751911,4.411286965751911,0.21196803960212124,4.672081483448869,0.0730662004148435,0.11290934310247562,0.10956988459751434,0.9175592913168301,1.4703399786118505,0.5097377184925387,1.4888961795606734,0.9887423087180838,0.7823754341204345,-4193.108709983752,-3719.667559982218,-4127.231105270587,16,72,56,14,6.900165198568652,True,absolute_threshold,-0.6744897347583861,28251028.1356678,True,final_energy_outlier
0,1,True,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL1-RESET-TRIAL9.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL1-RESET-TRIAL9.json,False,,150,150,14900,14900,8.662692649204397,8.662692649204397,0.213546428372935,9.572852752243836,0.15983110976713424,927464.8714014215,0.9989574288397925,1.5908849650428099,5.455213889417735,0.5125274754500446,5.5501645091397664,0.9885372115886942,-0.3543259873292557,-4193.104672770995,3888953092.999578,4054510.338161162,16,72,56,14,14.735979275995946,True,absolute_threshold,-0.5374436736183671,28251028.1356678,True,final_energy_outlier
0,2,True,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL2-RESET-TRIAL1.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL2-RESET-TRIAL1.json,False,,150,150,14900,14900,19.891232726304303,19.891232726304303,0.21010292970898814,21.526830705503265,0.2881638344567394,63078667609.72455,0.9999999999566589,3.8412093804274923,8.940063789910976,0.5110163593347983,9.064596319499667,0.9886796066733272,-0.8636711893521484,-4193.107807701694,264495653649562.84,11463.533826277868,16,72,56,14,25.604122468105594,True,absolute_threshold,179.40219540906648,1462272870.917855,True,final_energy_outlier
