interface_layers,boundary_layers,reset,trial,full_path,reduced_path,failed,failure_reason,n_full_frames,n_reduced_frames,full_final_epoch,reduced_final_epoch,relative_displacement_error,relative_detF_error,relative_true_energy_error,relative_reduced_loss_true_error,mean_absolute_position_error,max_absolute_position_error,max_full_displacement,max_reduced_displacement,min_full_detF,min_reduced_detF,full_true_energy,reduced_true_energy,reduced_loss_energy,initial_rep_atoms,final_rep_atoms,rep_atoms_spawned,rep_count_change_events,relative_q_error,energy_outlier,energy_outlier_method,energy_outlier_score,energy_outlier_upper_limit,excluded_from_statistics,exclusion_reason
1,1,False,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL1-TRIAL8.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL1-TRIAL8.json,False,,150,150,14900,14900,0.22325583733986165,0.002741943008269828,0.00017742326624569255,0.00042493849106199844,0.043194570695793966,0.08269543435732679,0.5128430740651104,0.5769164871264864,0.9885688851082737,0.9867413321932811,-4193.100848937991,-4192.356895289675,-4194.138389102753,16,72,56,14,0.08927581074731755,False,,0.3033351642906342,0.00031111380193428386,False,
1,1,False,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL1-TRIAL9.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL1-TRIAL9.json,False,,150,150,14900,14900,0.1519939878286002,0.001742252589488807,6.976090580984111e-05,0.00028820377257413103,0.027896175776838034,0.06824642139725193,0.5084757867369315,0.5692830345404263,0.988598743042319,0.9853955119570005,-4193.101822292343,-4192.809307711067,-4194.017691171233,16,72,56,14,0.07694490910407412,False,,-2.2709718347957875,0.00031111380193428386,False,
1,1,False,10,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL1-TRIAL10.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL1-TRIAL10.json,False,,150,150,14900,14900,0.21920634581895018,0.0030103454204982094,0.00019431993081792212,0.00042510232040014257,0.04171061023293901,0.07956224341933278,0.506426444073457,0.5651546354655299,0.988572736423564,0.9849363606728113,-4193.10036951482,-4192.285566541103,-4194.06771686322,16,72,56,14,0.10596121952376654,False,,0.7073501022263777,0.00031111380193428386,False,
1,2,False,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL2-TRIAL1.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL2-TRIAL1.json,False,,150,150,14900,14900,0.09635131874837907,0.0016649864185762145,6.492040295143289e-05,0.00027460466075057623,0.018312778707763374,0.04366734744846733,0.5072849687868747,0.5399226420555105,0.9884762379249217,0.9861558555615673,-4193.101121992695,-4192.828904178239,-4193.980274537056,16,72,56,14,0.07921296959864503,False,,-0.7248254264763815,0.00043256729664349993,False,
1,2,False,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL2-TRIAL2.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL2-TRIAL2.json,False,,150,150,14900,14900,0.10161860081747905,0.0015576226402927796,5.608108271550313e-05,0.00026762180668308167,0.01914291548854109,0.03829762920055312,0.510837375874114,0.5180128727075426,0.9885564574071516,0.9862318401332927,-4193.10210866212,-4192.86695495593,-4193.989057585597,16,72,56,14,0.06332439376232418,False,,-0.8264027429892263,0.00043256729664349993,False,
1,2,False,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL2-TRIAL3.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL2-TRIAL3.json,False,,150,150,14900,14900,2.170421839472752,0.11894691504384047,36471350967647.85,0.9999999999511976,0.32446716575111917,1.8966179535132999,0.5087019347206465,2.0176942010024184,0.988594293856527,-0.23391993511749576,-4193.10243800611,1.529281106598165e+17,7463270.425044195,16,72,56,14,10.554359724265913,True,absolute_threshold,4.191116355116573e+17,0.00043256729664349993,True,final_energy_outlier
1,2,False,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL2-TRIAL4.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL2-TRIAL4.json,False,,150,150,14900,14900,0.09506637911574498,0.0015940433141506773,5.2222029819684186e-05,0.0002779318608194604,0.017720770937477013,0.032464534658329734,0.5062703041854141,0.5258267221566277,0.9886042857293467,0.9852285189734499,-4193.09552920086,-4192.8765572410975,-4194.041891224838,16,72,56,14,0.06554630555925788,False,,-0.8707491663538934,0.00043256729664349993,False,
1,2,False,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL2-TRIAL5.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL2-TRIAL5.json,False,,150,150,14900,14900,0.12971469597057597,0.002044381255078165,0.0001049003787099173,0.00032016452897188713,0.024615925970700794,0.04594065460726201,0.5081934492235759,0.5435952573503594,0.9886052554294129,0.9846165979372502,-4193.101636805902,-4192.661778856232,-4194.004120439798,16,72,56,14,0.07983309838998598,False,,-0.26539432279397634,0.00043256729664349993,False,
1,2,False,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL2-TRIAL6.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL2-TRIAL6.json,False,,150,150,14900,14900,0.3851222799345076,0.0064798970895870766,0.0010851933641145735,0.0014285458358145008,0.07302247482948475,0.1566083720893225,0.5066500456859712,0.5915599721184445,0.9884954266234729,0.9770819617150833,-4193.097009716342,-4188.546688666309,-4194.530219596518,16,72,56,14,0.36393901713367605,True,modified_z,10.999672242960601,0.00043256729664349993,True,final_energy_outlier
1,2,False,7,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL2-TRIAL7.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL2-TRIAL7.json,False,,150,150,14900,14900,0.17193450608592015,0.0025723364668998024,0.00018230942448719124,0.0004051362881659273,0.032561956033644555,0.06472415765119321,0.5085235263858636,0.5532270843743023,0.9886137262815412,0.9851012449923114,-4193.100859279383,-4192.336417474911,-4194.03488508983,16,72,56,14,0.08238506075367755,False,,0.6241540739157818,0.00043256729664349993,False,
