LAMMPS data file via write_data, version 29 Aug 2024, timestep = 15000, units = lj

2450 atoms
2 atom types

-5 59.43940934300459 xlo xhi
-5 52.63195178237181 ylo yhi
-10 10 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 1 1
2 0.1 1

Atoms # atomic

1 1 0 0 0 0 0 0
2 1 1.1216418458888033 -0.011154073680780235 0 0 0 0
50 1 0.5668636688433453 0.9611005024042457 0 0 0 0
3 1 2.240339003838425 -0.012556571332344854 0 0 0 0
51 1 1.6832996568285064 0.9565423207210498 0 0 0 0
4 1 3.3587693068502014 -0.013555572238939507 0 0 0 0
52 1 2.80082075599229 0.9551881332696966 0 0 0 0
5 1 4.4770793311166335 -0.014205333016496381 0 0 0 0
53 1 3.918672257842567 0.9543569711454046 0 0 0 0
6 1 5.595335874754786 -0.014646231430224166 0 0 0 0
54 1 5.036666355264367 0.9538080416029494 0 0 0 0
7 1 6.713574190771573 -0.014943863849046748 0 0 0 0
55 1 6.154731326432339 0.953434929154454 0 0 0 0
56 1 7.272840021558532 0.9531878918138398 0 0 0 0
8 1 7.831814389463004 -0.015130539050513129 0 0 0 0
57 1 8.390982853559127 0.9530421588677741 0 0 0 0
9 1 8.950069274023905 -0.015222796488197446 0 0 0 0
58 1 9.509157429362324 0.9529853509571478 0 0 0 0
10 1 10.068348111653004 -0.015228609090060118 0 0 0 0
59 1 10.627364487784059 0.9530121205179908 0 0 0 0
11 1 11.186658518829294 -0.015150596460301272 0 0 0 0
12 1 12.30500747925807 -0.014987530544741653 0 0 0 0
60 1 11.74560627174777 0.9531217161786965 0 0 0 0
13 1 13.423401971898711 -0.01473500262103838 0 0 0 0
61 1 12.863885865282437 0.9533168627099299 0 0 0 0
14 1 14.541849445257482 -0.014385596319277187 0 0 0 0
62 1 13.982206925660908 0.9536033232157195 0 0 0 0
15 1 15.660358272272942 -0.013928687072300857 0 0 0 0
63 1 15.100573579730003 0.9539898973224546 0 0 0 0
16 1 16.778938286372057 -0.013349862643695103 0 0 0 0
64 1 16.218990377602225 0.9544887908875095 0 0 0 0
17 1 17.897601506488876 -0.012629847472735137 0 0 0 0
65 1 17.337462229949953 0.955116413564834 0 0 0 0
66 1 18.455994231873007 0.9558947950978928 0 0 0 0
18 1 19.01636320323338 -0.011742653183274705 0 0 0 0
67 1 19.574591183812235 0.956854035926808 0 0 0 0
19 1 20.135243552412398 -0.010652372248200101 0 0 0 0
68 1 20.693256396166515 0.9580366661134753 0 0 0 0
20 1 21.254270291080996 -0.009307359673897323 0 0 0 0
69 1 21.811988868685606 0.959505820640031 0 0 0 0
21 1 22.373483052557273 -0.007628926747523988 0 0 0 0
70 1 22.93077691631885 0.9613616230920582 0 0 0 0
22 1 23.49294029826504 -0.0054876181128466536 0 0 0 0
23 1 24.612729280315914 -0.002653720612696989 0 0 0 0
71 1 24.04958446561877 0.9637761555577098 0 0 0 0
24 1 25.732986127479105 0.0011091841522790846 0 0 0 0
72 1 25.16832343501307 0.9670658967542448 0 0 0 0
