2D two-material triangular LJ lattice

2450 atoms
2 atom types

-5.0000000000000000 59.4394093430045913 xlo xhi
-5.0000000000000000 52.6319517823718073 ylo yhi
-10.0000000000000000 10.0000000000000000 zlo zhi # large z-thickness for periodic z in 2D

Masses

1 1.0000000000000000
2 1.0000000000000000

Atoms # atomic

170 1 25.2553960869608929 2.9162419458594986 0.0
171 1 26.3778581352702659 2.9162419458594986 0.0
172 2 27.5003201835796389 2.9162419458594986 0.0
173 2 28.6227822318890119 2.9162419458594986 0.0
174 2 29.7452442801983850 2.9162419458594986 0.0
175 2 30.8677063285077580 2.9162419458594986 0.0
176 2 31.9901683768171310 2.9162419458594986 0.0
177 2 33.1126304251265040 2.9162419458594986 0.0
178 2 34.2350924734358770 2.9162419458594986 0.0
179 2 35.3575545217452500 2.9162419458594986 0.0
180 2 36.4800165700546231 2.9162419458594986 0.0
181 2 37.6024786183639961 2.9162419458594986 0.0
182 2 38.7249406666733691 2.9162419458594986 0.0
183 2 39.8474027149827421 2.9162419458594986 0.0
184 2 40.9698647632921151 2.9162419458594986 0.0
185 2 42.0923268116014881 2.9162419458594986 0.0
186 2 43.2147888599108612 2.9162419458594986 0.0
187 2 44.3372509082202342 2.9162419458594986 0.0
188 2 45.4597129565296072 2.9162419458594986 0.0
189 2 46.5821750048389802 2.9162419458594986 0.0
190 2 47.7046370531483532 2.9162419458594986 0.0
191 2 48.8270991014577262 2.9162419458594986 0.0
192 2 49.9495611497670993 2.9162419458594986 0.0
193 2 51.0720231980764723 2.9162419458594986 0.0
194 2 52.1944852463858453 2.9162419458594986 0.0
195 2 53.3169472946952183 2.9162419458594986 0.0
196 2 54.4394093430045913 2.9162419458594986 0.0
197 1 0.0000000000000000 3.8883225944793312 0.0
198 1 1.1224620483093730 3.8883225944793312 0.0
199 1 2.2449240966187460 3.8883225944793312 0.0
200 1 3.3673861449281191 3.8883225944793312 0.0
201 1 4.4898481932374921 3.8883225944793312 0.0
202 1 5.6123102415468651 3.8883225944793312 0.0
203 1 6.7347722898562381 3.8883225944793312 0.0
204 1 7.8572343381656111 3.8883225944793312 0.0
205 1 8.9796963864749841 3.8883225944793312 0.0
206 1 10.1021584347843572 3.8883225944793312 0.0
207 1 11.2246204830937302 3.8883225944793312 0.0
208 1 12.3470825314031032 3.8883225944793312 0.0
209 1 13.4695445797124762 3.8883225944793312 0.0
210 1 14.5920066280218492 3.8883225944793312 0.0
211 1 15.7144686763312222 3.8883225944793312 0.0
212 1 16.8369307246405953 3.8883225944793312 0.0
213 1 17.9593927729499683 3.8883225944793312 0.0
214 1 19.0818548212593413 3.8883225944793312 0.0
215 1 20.2043168695687143 3.8883225944793312 0.0
216 1 21.3267789178780873 3.8883225944793312 0.0
217 1 22.4492409661874603 3.8883225944793312 0.0
218 1 23.5717030144968334 3.8883225944793312 0.0
219 1 24.6941650628062064 3.8883225944793312 0.0
220 1 25.8166271111155794 3.8883225944793312 0.0
221 1 26.9390891594249524 3.8883225944793312 0.0
222 2 28.0615512077343254 3.8883225944793312 0.0
223 2 29.1840132560436984 3.8883225944793312 0.0
224 2 30.3064753043530715 3.8883225944793312 0.0
225 2 31.4289373526624445 3.8883225944793312 0.0
226 2 32.5513994009718175 3.8883225944793312 0.0
227 2 33.6738614492811905 3.8883225944793312 0.0
228 2 34.7963234975905635 3.8883225944793312 0.0
229 2 35.9187855458999366 3.8883225944793312 0.0
230 2 37.0412475942093096 3.8883225944793312 0.0
231 2 38.1637096425186826 3.8883225944793312 0.0
232 2 39.2861716908280556 3.8883225944793312 0.0
233 2 40.4086337391374286 3.8883225944793312 0.0
234 2 41.5310957874468016 3.8883225944793312 0.0
235 2 42.6535578357561747 3.8883225944793312 0.0
236 2 43.7760198840655477 3.8883225944793312 0.0
237 2 44.8984819323749207 3.8883225944793312 0.0
238 2 46.0209439806842937 3.8883225944793312 0.0
239 2 47.1434060289936667 3.8883225944793312 0.0
240 2 48.2658680773030397 3.8883225944793312 0.0
241 2 49.3883301256124128 3.8883225944793312 0.0
242 2 50.5107921739217858 3.8883225944793312 0.0
243 2 51.6332542222311588 3.8883225944793312 0.0
244 2 52.7557162705405318 3.8883225944793312 0.0
245 2 53.8781783188499048 3.8883225944793312 0.0
246 1 0.5612310241546865 4.8604032430991637 0.0
247 1 1.6836930724640595 4.8604032430991637 0.0
248 1 2.8061551207734325 4.8604032430991637 0.0
249 1 3.9286171690828056 4.8604032430991637 0.0
250 1 5.0510792173921786 4.8604032430991637 0.0
251 1 6.1735412657015516 4.8604032430991637 0.0
252 1 7.2960033140109246 4.8604032430991637 0.0
253 1 8.4184653623202976 4.8604032430991637 0.0
254 1 9.5409274106296706 4.8604032430991637 0.0
255 1 10.6633894589390437 4.8604032430991637 0.0
256 1 11.7858515072484167 4.8604032430991637 0.0
257 1 12.9083135555577897 4.8604032430991637 0.0
258 1 14.0307756038671627 4.8604032430991637 0.0
259 1 15.1532376521765357 4.8604032430991637 0.0
260 1 16.2756997004859087 4.8604032430991637 0.0
261 1 17.3981617487952818 4.8604032430991637 0.0
262 1 18.5206237971046548 4.8604032430991637 0.0
263 1 19.6430858454140278 4.8604032430991637 0.0
264 1 20.7655478937234008 4.8604032430991637 0.0
265 1 21.8880099420327738 4.8604032430991637 0.0
266 1 23.0104719903421469 4.8604032430991637 0.0
267 1 24.1329340386515199 4.8604032430991637 0.0
268 1 25.2553960869608929 4.8604032430991637 0.0
269 1 26.3778581352702659 4.8604032430991637 0.0
270 2 27.5003201835796389 4.8604032430991637 0.0
271 2 28.6227822318890119 4.8604032430991637 0.0
272 2 29.7452442801983850 4.8604032430991637 0.0
273 2 30.8677063285077580 4.8604032430991637 0.0
274 2 31.9901683768171310 4.8604032430991637 0.0
275 2 33.1126304251265040 4.8604032430991637 0.0
276 2 34.2350924734358770 4.8604032430991637 0.0
277 2 35.3575545217452500 4.8604032430991637 0.0
278 2 36.4800165700546231 4.8604032430991637 0.0
279 2 37.6024786183639961 4.8604032430991637 0.0
280 2 38.7249406666733691 4.8604032430991637 0.0
281 2 39.8474027149827421 4.8604032430991637 0.0
282 2 40.9698647632921151 4.8604032430991637 0.0
283 2 42.0923268116014881 4.8604032430991637 0.0
284 2 43.2147888599108612 4.8604032430991637 0.0
285 2 44.3372509082202342 4.8604032430991637 0.0
286 2 45.4597129565296072 4.8604032430991637 0.0
287 2 46.5821750048389802 4.8604032430991637 0.0
288 2 47.7046370531483532 4.8604032430991637 0.0
289 2 48.8270991014577262 4.8604032430991637 0.0
290 2 49.9495611497670993 4.8604032430991637 0.0
291 2 51.0720231980764723 4.8604032430991637 0.0
292 2 52.1944852463858453 4.8604032430991637 0.0
293 2 53.3169472946952183 4.8604032430991637 0.0
294 2 54.4394093430045913 4.8604032430991637 0.0
295 1 0.0000000000000000 5.8324838917189972 0.0
296 1 1.1224620483093730 5.8324838917189972 0.0
297 1 2.2449240966187460 5.8324838917189972 0.0
298 1 3.3673861449281191 5.8324838917189972 0.0
299 1 4.4898481932374921 5.8324838917189972 0.0
300 1 5.6123102415468651 5.8324838917189972 0.0
301 1 6.7347722898562381 5.8324838917189972 0.0
302 1 7.8572343381656111 5.8324838917189972 0.0
303 1 8.9796963864749841 5.8324838917189972 0.0
304 1 10.1021584347843572 5.8324838917189972 0.0
305 1 11.2246204830937302 5.8324838917189972 0.0
306 1 12.3470825314031032 5.8324838917189972 0.0
307 1 13.4695445797124762 5.8324838917189972 0.0
308 1 14.5920066280218492 5.8324838917189972 0.0
309 1 15.7144686763312222 5.8324838917189972 0.0
310 1 16.8369307246405953 5.8324838917189972 0.0
311 1 17.9593927729499683 5.8324838917189972 0.0
312 1 19.0818548212593413 5.8324838917189972 0.0
313 1 20.2043168695687143 5.8324838917189972 0.0
314 1 21.3267789178780873 5.8324838917189972 0.0
315 1 22.4492409661874603 5.8324838917189972 0.0
316 1 23.5717030144968334 5.8324838917189972 0.0
317 1 24.6941650628062064 5.8324838917189972 0.0
318 1 25.8166271111155794 5.8324838917189972 0.0
319 1 26.9390891594249524 5.8324838917189972 0.0
320 2 28.0615512077343254 5.8324838917189972 0.0
321 2 29.1840132560436984 5.8324838917189972 0.0
322 2 30.3064753043530715 5.8324838917189972 0.0
323 2 31.4289373526624445 5.8324838917189972 0.0
324 2 32.5513994009718175 5.8324838917189972 0.0
325 2 33.6738614492811905 5.8324838917189972 0.0
326 2 34.7963234975905635 5.8324838917189972 0.0
327 2 35.9187855458999366 5.8324838917189972 0.0
328 2 37.0412475942093096 5.8324838917189972 0.0
329 2 38.1637096425186826 5.8324838917189972 0.0
330 2 39.2861716908280556 5.8324838917189972 0.0
331 2 40.4086337391374286 5.8324838917189972 0.0
332 2 41.5310957874468016 5.8324838917189972 0.0
333 2 42.6535578357561747 5.8324838917189972 0.0
334 2 43.7760198840655477 5.8324838917189972 0.0
335 2 44.8984819323749207 5.8324838917189972 0.0
336 2 46.0209439806842937 5.8324838917189972 0.0
337 2 47.1434060289936667 5.8324838917189972 0.0
338 2 48.2658680773030397 5.8324838917189972 0.0
339 2 49.3883301256124128 5.8324838917189972 0.0
340 2 50.5107921739217858 5.8324838917189972 0.0
341 2 51.6332542222311588 5.8324838917189972 0.0
342 2 52.7557162705405318 5.8324838917189972 0.0
343 2 53.8781783188499048 5.8324838917189972 0.0
344 1 0.5612310241546865 6.8045645403388297 0.0
345 1 1.6836930724640595 6.8045645403388297 0.0
346 1 2.8061551207734325 6.8045645403388297 0.0
347 1 3.9286171690828056 6.8045645403388297 0.0
348 1 5.0510792173921786 6.8045645403388297 0.0
349 1 6.1735412657015516 6.8045645403388297 0.0
350 1 7.2960033140109246 6.8045645403388297 0.0
351 1 8.4184653623202976 6.8045645403388297 0.0
352 1 9.5409274106296706 6.8045645403388297 0.0
353 1 10.6633894589390437 6.8045645403388297 0.0
354 1 11.7858515072484167 6.8045645403388297 0.0
355 1 12.9083135555577897 6.8045645403388297 0.0
356 1 14.0307756038671627 6.8045645403388297 0.0
357 1 15.1532376521765357 6.8045645403388297 0.0
358 1 16.2756997004859087 6.8045645403388297 0.0
359 1 17.3981617487952818 6.8045645403388297 0.0
360 1 18.5206237971046548 6.8045645403388297 0.0
361 1 19.6430858454140278 6.8045645403388297 0.0
362 1 20.7655478937234008 6.8045645403388297 0.0
363 1 21.8880099420327738 6.8045645403388297 0.0
364 1 23.0104719903421469 6.8045645403388297 0.0
365 1 24.1329340386515199 6.8045645403388297 0.0
366 1 25.2553960869608929 6.8045645403388297 0.0
367 1 26.3778581352702659 6.8045645403388297 0.0
368 2 27.5003201835796389 6.8045645403388297 0.0
369 2 28.6227822318890119 6.8045645403388297 0.0
370 2 29.7452442801983850 6.8045645403388297 0.0
371 2 30.8677063285077580 6.8045645403388297 0.0
372 2 31.9901683768171310 6.8045645403388297 0.0
373 2 33.1126304251265040 6.8045645403388297 0.0
374 2 34.2350924734358770 6.8045645403388297 0.0
375 2 35.3575545217452500 6.8045645403388297 0.0
376 2 36.4800165700546231 6.8045645403388297 0.0
377 2 37.6024786183639961 6.8045645403388297 0.0
378 2 38.7249406666733691 6.8045645403388297 0.0
379 2 39.8474027149827421 6.8045645403388297 0.0
380 2 40.9698647632921151 6.8045645403388297 0.0
381 2 42.0923268116014881 6.8045645403388297 0.0
382 2 43.2147888599108612 6.8045645403388297 0.0
383 2 44.3372509082202342 6.8045645403388297 0.0
384 2 45.4597129565296072 6.8045645403388297 0.0
385 2 46.5821750048389802 6.8045645403388297 0.0
386 2 47.7046370531483532 6.8045645403388297 0.0
387 2 48.8270991014577262 6.8045645403388297 0.0
388 2 49.9495611497670993 6.8045645403388297 0.0
389 2 51.0720231980764723 6.8045645403388297 0.0
390 2 52.1944852463858453 6.8045645403388297 0.0
391 2 53.3169472946952183 6.8045645403388297 0.0
392 2 54.4394093430045913 6.8045645403388297 0.0
393 1 0.0000000000000000 7.7766451889586623 0.0
394 1 1.1224620483093730 7.7766451889586623 0.0
395 1 2.2449240966187460 7.7766451889586623 0.0
396 1 3.3673861449281191 7.7766451889586623 0.0
397 1 4.4898481932374921 7.7766451889586623 0.0
398 1 5.6123102415468651 7.7766451889586623 0.0
399 1 6.7347722898562381 7.7766451889586623 0.0
400 1 7.8572343381656111 7.7766451889586623 0.0
401 1 8.9796963864749841 7.7766451889586623 0.0
402 1 10.1021584347843572 7.7766451889586623 0.0
403 1 11.2246204830937302 7.7766451889586623 0.0
404 1 12.3470825314031032 7.7766451889586623 0.0
405 1 13.4695445797124762 7.7766451889586623 0.0
406 1 14.5920066280218492 7.7766451889586623 0.0
407 1 15.7144686763312222 7.7766451889586623 0.0
408 1 16.8369307246405953 7.7766451889586623 0.0
409 1 17.9593927729499683 7.7766451889586623 0.0
410 1 19.0818548212593413 7.7766451889586623 0.0
411 1 20.2043168695687143 7.7766451889586623 0.0
412 1 21.3267789178780873 7.7766451889586623 0.0
413 1 22.4492409661874603 7.7766451889586623 0.0
414 1 23.5717030144968334 7.7766451889586623 0.0
415 1 24.6941650628062064 7.7766451889586623 0.0
416 1 25.8166271111155794 7.7766451889586623 0.0
417 1 26.9390891594249524 7.7766451889586623 0.0
418 2 28.0615512077343254 7.7766451889586623 0.0
419 2 29.1840132560436984 7.7766451889586623 0.0
420 2 30.3064753043530715 7.7766451889586623 0.0
421 2 31.4289373526624445 7.7766451889586623 0.0
422 2 32.5513994009718175 7.7766451889586623 0.0
423 2 33.6738614492811905 7.7766451889586623 0.0
424 2 34.7963234975905635 7.7766451889586623 0.0
425 2 35.9187855458999366 7.7766451889586623 0.0
426 2 37.0412475942093096 7.7766451889586623 0.0
427 2 38.1637096425186826 7.7766451889586623 0.0
428 2 39.2861716908280556 7.7766451889586623 0.0
429 2 40.4086337391374286 7.7766451889586623 0.0
430 2 41.5310957874468016 7.7766451889586623 0.0
431 2 42.6535578357561747 7.7766451889586623 0.0
432 2 43.7760198840655477 7.7766451889586623 0.0
433 2 44.8984819323749207 7.7766451889586623 0.0
434 2 46.0209439806842937 7.7766451889586623 0.0
435 2 47.1434060289936667 7.7766451889586623 0.0
436 2 48.2658680773030397 7.7766451889586623 0.0
437 2 49.3883301256124128 7.7766451889586623 0.0
438 2 50.5107921739217858 7.7766451889586623 0.0
439 2 51.6332542222311588 7.7766451889586623 0.0
440 2 52.7557162705405318 7.7766451889586623 0.0
441 2 53.8781783188499048 7.7766451889586623 0.0
442 1 0.5612310241546865 8.7487258375784958 0.0
443 1 1.6836930724640595 8.7487258375784958 0.0
444 1 2.8061551207734325 8.7487258375784958 0.0
445 1 3.9286171690828056 8.7487258375784958 0.0
446 1 5.0510792173921786 8.7487258375784958 0.0
447 1 6.1735412657015516 8.7487258375784958 0.0
448 1 7.2960033140109246 8.7487258375784958 0.0
449 1 8.4184653623202976 8.7487258375784958 0.0
450 1 9.5409274106296706 8.7487258375784958 0.0
451 1 10.6633894589390437 8.7487258375784958 0.0
452 1 11.7858515072484167 8.7487258375784958 0.0
453 1 12.9083135555577897 8.7487258375784958 0.0
454 1 14.0307756038671627 8.7487258375784958 0.0
455 1 15.1532376521765357 8.7487258375784958 0.0
456 1 16.2756997004859087 8.7487258375784958 0.0
457 1 17.3981617487952818 8.7487258375784958 0.0
458 1 18.5206237971046548 8.7487258375784958 0.0
459 1 19.6430858454140278 8.7487258375784958 0.0
460 1 20.7655478937234008 8.7487258375784958 0.0
461 1 21.8880099420327738 8.7487258375784958 0.0
462 1 23.0104719903421469 8.7487258375784958 0.0
463 1 24.1329340386515199 8.7487258375784958 0.0
464 1 25.2553960869608929 8.7487258375784958 0.0
465 1 26.3778581352702659 8.7487258375784958 0.0
466 2 27.5003201835796389 8.7487258375784958 0.0
467 2 28.6227822318890119 8.7487258375784958 0.0
468 2 29.7452442801983850 8.7487258375784958 0.0
469 2 30.8677063285077580 8.7487258375784958 0.0
470 2 31.9901683768171310 8.7487258375784958 0.0
471 2 33.1126304251265040 8.7487258375784958 0.0
472 2 34.2350924734358770 8.7487258375784958 0.0
473 2 35.3575545217452500 8.7487258375784958 0.0
474 2 36.4800165700546231 8.7487258375784958 0.0
475 2 37.6024786183639961 8.7487258375784958 0.0
476 2 38.7249406666733691 8.7487258375784958 0.0
477 2 39.8474027149827421 8.7487258375784958 0.0
478 2 40.9698647632921151 8.7487258375784958 0.0
479 2 42.0923268116014881 8.7487258375784958 0.0
480 2 43.2147888599108612 8.7487258375784958 0.0
481 2 44.3372509082202342 8.7487258375784958 0.0
482 2 45.4597129565296072 8.7487258375784958 0.0
483 2 46.5821750048389802 8.7487258375784958 0.0
484 2 47.7046370531483532 8.7487258375784958 0.0
485 2 48.8270991014577262 8.7487258375784958 0.0
486 2 49.9495611497670993 8.7487258375784958 0.0
487 2 51.0720231980764723 8.7487258375784958 0.0
488 2 52.1944852463858453 8.7487258375784958 0.0
489 2 53.3169472946952183 8.7487258375784958 0.0
490 2 54.4394093430045913 8.7487258375784958 0.0
491 1 0.0000000000000000 9.7208064861983274 0.0
492 1 1.1224620483093730 9.7208064861983274 0.0
493 1 2.2449240966187460 9.7208064861983274 0.0
494 1 3.3673861449281191 9.7208064861983274 0.0
495 1 4.4898481932374921 9.7208064861983274 0.0
496 1 5.6123102415468651 9.7208064861983274 0.0
497 1 6.7347722898562381 9.7208064861983274 0.0
498 1 7.8572343381656111 9.7208064861983274 0.0
499 1 8.9796963864749841 9.7208064861983274 0.0
500 1 10.1021584347843572 9.7208064861983274 0.0
501 1 11.2246204830937302 9.7208064861983274 0.0
502 1 12.3470825314031032 9.7208064861983274 0.0
503 1 13.4695445797124762 9.7208064861983274 0.0
504 1 14.5920066280218492 9.7208064861983274 0.0
505 1 15.7144686763312222 9.7208064861983274 0.0
506 1 16.8369307246405953 9.7208064861983274 0.0
507 1 17.9593927729499683 9.7208064861983274 0.0
508 1 19.0818548212593413 9.7208064861983274 0.0
509 1 20.2043168695687143 9.7208064861983274 0.0
510 1 21.3267789178780873 9.7208064861983274 0.0
511 1 22.4492409661874603 9.7208064861983274 0.0
512 1 23.5717030144968334 9.7208064861983274 0.0
513 1 24.6941650628062064 9.7208064861983274 0.0
514 1 25.8166271111155794 9.7208064861983274 0.0
515 1 26.9390891594249524 9.7208064861983274 0.0
516 2 28.0615512077343254 9.7208064861983274 0.0
517 2 29.1840132560436984 9.7208064861983274 0.0
518 2 30.3064753043530715 9.7208064861983274 0.0
519 2 31.4289373526624445 9.7208064861983274 0.0
520 2 32.5513994009718175 9.7208064861983274 0.0
521 2 33.6738614492811905 9.7208064861983274 0.0
522 2 34.7963234975905635 9.7208064861983274 0.0
523 2 35.9187855458999366 9.7208064861983274 0.0
524 2 37.0412475942093096 9.7208064861983274 0.0
525 2 38.1637096425186826 9.7208064861983274 0.0
526 2 39.2861716908280556 9.7208064861983274 0.0
